,State Name,Indicator Name,Date,Value
1703,Andhra Pradesh,Death due to COVID-19,2022-01-29,14591.0
1704,Andhra Pradesh,Death due to COVID-19,2022-01-30,14594.0
1705,Andhra Pradesh,Death due to COVID-19,2022-01-31,14606.0
1706,Andhra Pradesh,Death due to COVID-19,2022-02-01,14615.0
1707,Andhra Pradesh,Death due to COVID-19,2022-02-02,14620.0
1708,Andhra Pradesh,Death due to COVID-19,2022-02-03,14631.0
1709,Andhra Pradesh,Death due to COVID-19,2022-02-04,14641.0
1710,Andhra Pradesh,Death due to COVID-19,2022-02-05,14646.0
1711,Andhra Pradesh,Death due to COVID-19,2022-02-06,14655.0
1712,Andhra Pradesh,Death due to COVID-19,2022-02-07,14664.0
1713,Andhra Pradesh,Death due to COVID-19,2022-02-08,14672.0
1714,Andhra Pradesh,Death due to COVID-19,2022-02-09,14677.0
1715,Andhra Pradesh,Death due to COVID-19,2022-02-10,14679.0
1716,Andhra Pradesh,Death due to COVID-19,2022-02-11,14683.0
1717,Andhra Pradesh,Death due to COVID-19,2022-02-12,14688.0
1718,Andhra Pradesh,Death due to COVID-19,2022-02-13,14694.0
1719,Andhra Pradesh,Death due to COVID-19,2022-02-14,14697.0
1720,Andhra Pradesh,Death due to COVID-19,2022-02-15,14698.0
1721,Andhra Pradesh,Death due to COVID-19,2022-02-16,14702.0
1722,Andhra Pradesh,Death due to COVID-19,2022-02-17,14702.0
1723,Andhra Pradesh,Death due to COVID-19,2022-02-18,14707.0
1724,Andhra Pradesh,Death due to COVID-19,2022-02-19,14708.0
1725,Andhra Pradesh,Death due to COVID-19,2022-02-20,14710.0
1726,Andhra Pradesh,Death due to COVID-19,2022-02-21,14713.0
1727,Andhra Pradesh,Death due to COVID-19,2022-02-22,14714.0
1728,Andhra Pradesh,Death due to COVID-19,2022-02-23,14716.0
1729,Andhra Pradesh,Death due to COVID-19,2022-02-24,14718.0
1730,Andhra Pradesh,Death due to COVID-19,2022-02-25,14720.0
1731,Andhra Pradesh,Death due to COVID-19,2022-02-26,14722.0
1732,Andhra Pradesh,Death due to COVID-19,2022-02-27,14725.0
1733,Andhra Pradesh,Death due to COVID-19,2022-02-28,14726.0
1734,Andhra Pradesh,Death due to COVID-19,2022-03-02,14729.0
1735,Andhra Pradesh,Death due to COVID-19,2022-03-03,14729.0
1736,Andhra Pradesh,Death due to COVID-19,2022-03-04,14729.0
1737,Andhra Pradesh,Death due to COVID-19,2022-03-05,14729.0
1738,Andhra Pradesh,Death due to COVID-19,2022-03-06,14729.0
1739,Andhra Pradesh,Death due to COVID-19,2022-03-07,14729.0
1740,Andhra Pradesh,Death due to COVID-19,2022-03-08,14729.0
1741,Andhra Pradesh,Death due to COVID-19,2022-03-09,14729.0
1742,Andhra Pradesh,Death due to COVID-19,2022-03-10,14729.0
1743,Andhra Pradesh,Death due to COVID-19,2022-03-11,14729.0
1744,Andhra Pradesh,Death due to COVID-19,2022-03-12,14729.0
1745,Andhra Pradesh,Death due to COVID-19,2022-03-13,14730.0
1746,Andhra Pradesh,Death due to COVID-19,2022-03-14,14730.0
1747,Andhra Pradesh,Death due to COVID-19,2022-03-15,14730.0
1748,Andhra Pradesh,Death due to COVID-19,2022-03-16,14730.0
1749,Andhra Pradesh,Death due to COVID-19,2022-03-17,14730.0
1750,Andhra Pradesh,Death due to COVID-19,2022-03-18,14730.0
1751,Andhra Pradesh,Death due to COVID-19,2022-03-19,14730.0
1752,Andhra Pradesh,Death due to COVID-19,2022-03-20,14730.0
1753,Andhra Pradesh,Death due to COVID-19,2022-03-21,14730.0
1754,Andhra Pradesh,Death due to COVID-19,2022-03-22,14730.0
1755,Andhra Pradesh,Death due to COVID-19,2022-03-23,14730.0
1756,Andhra Pradesh,Death due to COVID-19,2022-03-24,14730.0
1757,Andhra Pradesh,Death due to COVID-19,2022-03-25,14730.0
1758,Andhra Pradesh,Death due to COVID-19,2022-03-26,14730.0
1759,Andhra Pradesh,Death due to COVID-19,2022-03-27,14730.0
1760,Andhra Pradesh,Death due to COVID-19,2022-03-28,14730.0
1761,Andhra Pradesh,Death due to COVID-19,2022-03-29,14730.0
1762,Andhra Pradesh,Death due to COVID-19,2022-03-30,14730.0
1763,Andhra Pradesh,Death due to COVID-19,2022-03-31,14730.0
1764,Andhra Pradesh,Death due to COVID-19,2022-04-01,14730.0
1765,Andhra Pradesh,Death due to COVID-19,2022-04-02,14730.0
1766,Andhra Pradesh,Death due to COVID-19,2022-04-03,14730.0
1767,Andhra Pradesh,Death due to COVID-19,2022-04-04,14730.0
1768,Andhra Pradesh,Death due to COVID-19,2022-04-05,14730.0
1769,Andhra Pradesh,Death due to COVID-19,2022-04-06,14730.0
1770,Andhra Pradesh,Death due to COVID-19,2022-04-07,14730.0
1771,Andhra Pradesh,Death due to COVID-19,2022-04-08,14730.0
1772,Andhra Pradesh,Death due to COVID-19,2022-04-09,14730.0
1773,Andhra Pradesh,Death due to COVID-19,2022-04-10,14730.0
1774,Andhra Pradesh,Death due to COVID-19,2022-04-11,14730.0
1775,Andhra Pradesh,Death due to COVID-19,2022-04-12,14730.0
1776,Andhra Pradesh,Death due to COVID-19,2022-04-13,14730.0
1777,Andhra Pradesh,Death due to COVID-19,2022-04-14,14730.0
1778,Andhra Pradesh,Death due to COVID-19,2022-04-15,14730.0
1779,Andhra Pradesh,Death due to COVID-19,2022-04-16,14730.0
1780,Andhra Pradesh,Death due to COVID-19,2022-04-17,14730.0
1781,Andhra Pradesh,Death due to COVID-19,2022-04-18,14730.0
1782,Andhra Pradesh,Death due to COVID-19,2022-04-19,14730.0
1783,Andhra Pradesh,Death due to COVID-19,2022-04-20,14730.0
1784,Andhra Pradesh,Death due to COVID-19,2022-04-21,14730.0
1785,Andhra Pradesh,Death due to COVID-19,2022-04-22,14730.0
1786,Andhra Pradesh,Death due to COVID-19,2022-04-23,14730.0
1787,Andhra Pradesh,Death due to COVID-19,2022-04-24,14730.0
1788,Andhra Pradesh,Death due to COVID-19,2022-04-25,14730.0
1789,Andhra Pradesh,Death due to COVID-19,2022-04-26,14730.0
1790,Andhra Pradesh,Death due to COVID-19,2022-04-27,14730.0
1791,Andhra Pradesh,Death due to COVID-19,2022-04-28,14730.0
1792,Andhra Pradesh,Death due to COVID-19,2022-04-29,14730.0
1793,Andhra Pradesh,Death due to COVID-19,2022-04-30,14730.0
1794,Andhra Pradesh,Death due to COVID-19,2022-05-01,14730.0
1795,Andhra Pradesh,Death due to COVID-19,2022-05-02,14730.0
1796,Andhra Pradesh,Death due to COVID-19,2022-05-03,14730.0
1797,Andhra Pradesh,Death due to COVID-19,2022-05-05,14730.0
1798,Andhra Pradesh,Death due to COVID-19,2022-05-06,14730.0
1799,Andhra Pradesh,Death due to COVID-19,2022-05-07,14730.0
1800,Andhra Pradesh,Death due to COVID-19,2022-05-08,14730.0
1801,Andhra Pradesh,Death due to COVID-19,2022-05-09,14730.0
1802,Andhra Pradesh,Death due to COVID-19,2022-05-10,14730.0
1803,Andhra Pradesh,Death due to COVID-19,2022-05-11,14730.0
1804,Andhra Pradesh,Death due to COVID-19,2022-05-12,14730.0
1805,Andhra Pradesh,Death due to COVID-19,2022-05-13,14730.0
1806,Andhra Pradesh,Death due to COVID-19,2022-05-14,14730.0
1807,Andhra Pradesh,Death due to COVID-19,2022-05-15,14730.0
1808,Andhra Pradesh,Death due to COVID-19,2022-05-16,14730.0
1809,Andhra Pradesh,Death due to COVID-19,2022-05-17,14730.0
1810,Andhra Pradesh,Death due to COVID-19,2022-05-18,14730.0
1811,Andhra Pradesh,Death due to COVID-19,2022-05-19,14731.0
1812,Andhra Pradesh,Death due to COVID-19,2022-05-20,14731.0
1813,Andhra Pradesh,Death due to COVID-19,2022-05-21,14731.0
1814,Andhra Pradesh,Death due to COVID-19,2022-05-22,14731.0
1815,Andhra Pradesh,Death due to COVID-19,2022-05-23,14731.0
1816,Andhra Pradesh,Death due to COVID-19,2022-05-24,14731.0
1817,Andhra Pradesh,Death due to COVID-19,2022-05-25,14731.0
1818,Andhra Pradesh,Death due to COVID-19,2022-05-26,14731.0
1819,Andhra Pradesh,Death due to COVID-19,2022-05-27,14731.0
1820,Andhra Pradesh,Death due to COVID-19,2022-05-28,14731.0
1821,Andhra Pradesh,Death due to COVID-19,2022-05-29,14731.0
1822,Andhra Pradesh,Death due to COVID-19,2022-05-30,14731.0
1823,Andhra Pradesh,Death due to COVID-19,2022-05-31,14731.0
1824,Andhra Pradesh,Death due to COVID-19,2022-06-01,14731.0
1825,Andhra Pradesh,Death due to COVID-19,2022-06-02,14731.0
1826,Andhra Pradesh,Death due to COVID-19,2022-06-03,14731.0
1827,Andhra Pradesh,Death due to COVID-19,2022-06-04,14731.0
1828,Andhra Pradesh,Death due to COVID-19,2022-06-05,14731.0
1829,Andhra Pradesh,Death due to COVID-19,2022-06-06,14731.0
1830,Andhra Pradesh,Death due to COVID-19,2022-06-07,14731.0
1831,Andhra Pradesh,Death due to COVID-19,2022-06-08,14731.0
1832,Andhra Pradesh,Death due to COVID-19,2022-06-09,14731.0
1833,Andhra Pradesh,Death due to COVID-19,2022-06-10,14731.0
1834,Andhra Pradesh,Death due to COVID-19,2022-06-11,14731.0
1835,Andhra Pradesh,Death due to COVID-19,2022-06-12,14731.0
1836,Andhra Pradesh,Death due to COVID-19,2022-06-13,14731.0
1837,Andhra Pradesh,Death due to COVID-19,2022-06-14,14731.0
1838,Andhra Pradesh,Death due to COVID-19,2022-06-15,14731.0
1839,Andhra Pradesh,Death due to COVID-19,2022-06-16,14731.0
1840,Andhra Pradesh,Death due to COVID-19,2022-06-17,14731.0
1841,Andhra Pradesh,Death due to COVID-19,2022-06-18,14731.0
1842,Andhra Pradesh,Death due to COVID-19,2022-06-19,14731.0
1843,Andhra Pradesh,Death due to COVID-19,2022-06-20,14731.0
1844,Andhra Pradesh,Death due to COVID-19,2022-06-21,14731.0
1845,Andhra Pradesh,Death due to COVID-19,2022-06-22,14731.0
1846,Andhra Pradesh,Death due to COVID-19,2022-06-23,14731.0
1847,Andhra Pradesh,Death due to COVID-19,2022-06-24,14731.0
1848,Andhra Pradesh,Death due to COVID-19,2022-06-25,14731.0
1849,Andhra Pradesh,Death due to COVID-19,2022-06-26,14731.0
1850,Andhra Pradesh,Death due to COVID-19,2022-06-27,14731.0
1851,Andhra Pradesh,Death due to COVID-19,2022-06-28,14731.0
1852,Andhra Pradesh,Death due to COVID-19,2022-06-29,14731.0
1853,Andhra Pradesh,Death due to COVID-19,2022-06-30,14731.0
1854,Andhra Pradesh,Death due to COVID-19,2022-07-01,14731.0
1855,Andhra Pradesh,Death due to COVID-19,2022-07-02,14731.0
1856,Andhra Pradesh,Death due to COVID-19,2022-07-03,14731.0
1857,Andhra Pradesh,Death due to COVID-19,2022-07-04,14731.0
1858,Andhra Pradesh,Death due to COVID-19,2022-07-05,14731.0
1859,Andhra Pradesh,Death due to COVID-19,2022-07-06,14731.0
1860,Andhra Pradesh,Death due to COVID-19,2022-07-07,14731.0
1861,Andhra Pradesh,Death due to COVID-19,2022-07-08,14731.0
1862,Andhra Pradesh,Death due to COVID-19,2022-07-09,14731.0
1863,Andhra Pradesh,Death due to COVID-19,2022-07-10,14732.0
1864,Andhra Pradesh,Death due to COVID-19,2022-07-11,14733.0
1865,Andhra Pradesh,Death due to COVID-19,2022-07-12,14733.0
1866,Andhra Pradesh,Death due to COVID-19,2022-07-13,14733.0
1867,Andhra Pradesh,Death due to COVID-19,2022-07-14,14733.0
1868,Andhra Pradesh,Death due to COVID-19,2022-07-15,14733.0
1869,Andhra Pradesh,Death due to COVID-19,2022-07-16,14733.0
1870,Andhra Pradesh,Death due to COVID-19,2022-07-17,14733.0
1871,Andhra Pradesh,Death due to COVID-19,2022-07-18,14733.0
1872,Andhra Pradesh,Death due to COVID-19,2022-07-19,14733.0
1873,Andhra Pradesh,Death due to COVID-19,2022-07-20,14733.0
1874,Andhra Pradesh,Death due to COVID-19,2022-07-21,14733.0
1875,Andhra Pradesh,Death due to COVID-19,2022-07-22,14733.0
1876,Andhra Pradesh,Death due to COVID-19,2022-07-23,14733.0
1877,Andhra Pradesh,Death due to COVID-19,2022-07-24,14733.0
1878,Andhra Pradesh,Death due to COVID-19,2022-07-25,14733.0
1879,Andhra Pradesh,Death due to COVID-19,2022-07-26,14733.0
1880,Andhra Pradesh,Death due to COVID-19,2022-07-27,14733.0
1881,Andhra Pradesh,Death due to COVID-19,2022-07-28,14733.0
1882,Andhra Pradesh,Death due to COVID-19,2022-07-29,14733.0
1883,Andhra Pradesh,Death due to COVID-19,2022-07-30,14733.0
1884,Andhra Pradesh,Death due to COVID-19,2022-07-31,14733.0
1885,Andhra Pradesh,Death due to COVID-19,2022-08-01,14733.0
1886,Andhra Pradesh,Death due to COVID-19,2022-08-02,14733.0
1887,Andhra Pradesh,Death due to COVID-19,2022-08-03,14733.0
1888,Andhra Pradesh,Death due to COVID-19,2022-08-04,14733.0
1889,Andhra Pradesh,Death due to COVID-19,2022-08-05,14733.0
1890,Andhra Pradesh,Death due to COVID-19,2022-08-06,14733.0
1891,Andhra Pradesh,Death due to COVID-19,2022-08-07,14733.0
1892,Andhra Pradesh,Death due to COVID-19,2022-08-08,14733.0
1893,Andhra Pradesh,Death due to COVID-19,2022-08-09,14733.0
1894,Andhra Pradesh,Death due to COVID-19,2022-08-10,14733.0
1895,Andhra Pradesh,Death due to COVID-19,2022-08-11,14733.0
1896,Andhra Pradesh,Death due to COVID-19,2022-08-12,14733.0
1897,Andhra Pradesh,Death due to COVID-19,2022-08-13,14733.0
1898,Andhra Pradesh,Death due to COVID-19,2022-08-14,14733.0
1899,Andhra Pradesh,Death due to COVID-19,2022-08-15,14733.0
1900,Andhra Pradesh,Death due to COVID-19,2022-08-16,14733.0
1901,Andhra Pradesh,Death due to COVID-19,2022-08-17,14733.0
1902,Andhra Pradesh,Death due to COVID-19,2022-08-18,14733.0
1903,Andhra Pradesh,Death due to COVID-19,2022-08-19,14733.0
1904,Andhra Pradesh,Death due to COVID-19,2022-08-20,14733.0
1905,Andhra Pradesh,Death due to COVID-19,2022-08-21,14733.0
1906,Andhra Pradesh,Death due to COVID-19,2022-08-22,14733.0
1907,Andhra Pradesh,Death due to COVID-19,2022-08-23,14733.0
1908,Andhra Pradesh,Death due to COVID-19,2022-08-24,14733.0
1909,Andhra Pradesh,Death due to COVID-19,2022-08-25,14733.0
1910,Andhra Pradesh,Death due to COVID-19,2022-08-26,14733.0
1911,Andhra Pradesh,Death due to COVID-19,2022-08-27,14733.0
1912,Andhra Pradesh,Death due to COVID-19,2022-08-28,14733.0
1913,Andhra Pradesh,Death due to COVID-19,2022-08-29,14733.0
1914,Andhra Pradesh,Death due to COVID-19,2022-08-30,14733.0
1915,Andhra Pradesh,Death due to COVID-19,2022-08-31,14733.0
1916,Andhra Pradesh,Death due to COVID-19,2022-09-01,14733.0
1917,Andhra Pradesh,Death due to COVID-19,2022-09-02,14733.0
1918,Andhra Pradesh,Death due to COVID-19,2022-09-03,14733.0
1919,Andhra Pradesh,Death due to COVID-19,2022-09-04,14733.0
1920,Andhra Pradesh,Death due to COVID-19,2022-09-05,14733.0
1921,Andhra Pradesh,Death due to COVID-19,2022-09-06,14733.0
1922,Andhra Pradesh,Death due to COVID-19,2022-09-07,14733.0
1923,Andhra Pradesh,Death due to COVID-19,2022-09-08,14733.0
1924,Andhra Pradesh,Death due to COVID-19,2022-09-09,14733.0
1925,Andhra Pradesh,Death due to COVID-19,2022-09-10,14733.0
1926,Andhra Pradesh,Death due to COVID-19,2022-09-11,14733.0
1927,Andhra Pradesh,Death due to COVID-19,2022-09-12,14733.0
1928,Andhra Pradesh,Death due to COVID-19,2022-09-13,14733.0
1929,Andhra Pradesh,Death due to COVID-19,2022-09-14,14733.0
1930,Andhra Pradesh,Death due to COVID-19,2022-09-15,14733.0
1931,Andhra Pradesh,Death due to COVID-19,2022-09-16,14733.0
1932,Andhra Pradesh,Death due to COVID-19,2022-09-17,14733.0
1933,Andhra Pradesh,Death due to COVID-19,2022-09-18,14733.0
1934,Andhra Pradesh,Death due to COVID-19,2022-09-19,14733.0
1935,Andhra Pradesh,Death due to COVID-19,2022-09-20,14733.0
1936,Andhra Pradesh,Death due to COVID-19,2022-09-21,14733.0
1937,Andhra Pradesh,Death due to COVID-19,2022-09-22,14733.0
1938,Andhra Pradesh,Death due to COVID-19,2022-09-23,14733.0
1939,Andhra Pradesh,Death due to COVID-19,2022-09-24,14733.0
1940,Andhra Pradesh,Death due to COVID-19,2022-09-25,14733.0
1941,Andhra Pradesh,Death due to COVID-19,2022-09-26,14733.0
1942,Andhra Pradesh,Death due to COVID-19,2022-09-27,14733.0
1943,Andhra Pradesh,Death due to COVID-19,2022-09-28,14733.0
1944,Andhra Pradesh,Death due to COVID-19,2022-09-29,14733.0
1945,Andhra Pradesh,Death due to COVID-19,2022-09-30,14733.0
1946,Andhra Pradesh,Death due to COVID-19,2022-10-01,14733.0
1947,Andhra Pradesh,Death due to COVID-19,2022-10-02,14733.0
1948,Andhra Pradesh,Death due to COVID-19,2022-10-03,14733.0
1949,Andhra Pradesh,Death due to COVID-19,2022-10-04,14733.0
1950,Andhra Pradesh,Death due to COVID-19,2022-10-05,14733.0
1951,Andhra Pradesh,Death due to COVID-19,2022-10-06,14733.0
1952,Andhra Pradesh,Death due to COVID-19,2022-10-07,14733.0
1953,Andhra Pradesh,Death due to COVID-19,2022-10-08,14733.0
1954,Andhra Pradesh,Death due to COVID-19,2022-10-09,14733.0
1955,Andhra Pradesh,Death due to COVID-19,2022-10-10,14733.0
1956,Andhra Pradesh,Death due to COVID-19,2022-10-11,14733.0
1957,Andhra Pradesh,Death due to COVID-19,2022-10-12,14733.0
1958,Andhra Pradesh,Death due to COVID-19,2022-10-13,14733.0
1959,Andhra Pradesh,Death due to COVID-19,2022-10-14,14733.0
1960,Andhra Pradesh,Death due to COVID-19,2022-10-15,14733.0
1961,Andhra Pradesh,Death due to COVID-19,2022-10-16,14733.0
1962,Andhra Pradesh,Death due to COVID-19,2022-10-17,14733.0
1963,Andhra Pradesh,Death due to COVID-19,2022-10-18,14733.0
1964,Andhra Pradesh,Death due to COVID-19,2022-10-19,14733.0
1965,Andhra Pradesh,Death due to COVID-19,2022-10-20,14733.0
1966,Andhra Pradesh,Death due to COVID-19,2022-10-21,14733.0
1967,Andhra Pradesh,Death due to COVID-19,2022-10-22,14733.0
1968,Andhra Pradesh,Death due to COVID-19,2022-10-23,14733.0
1969,Andhra Pradesh,Death due to COVID-19,2022-10-24,14733.0
1970,Andhra Pradesh,Death due to COVID-19,2022-10-25,14733.0
1971,Andhra Pradesh,Death due to COVID-19,2022-10-26,14733.0
1972,Andhra Pradesh,Death due to COVID-19,2022-10-27,14733.0
1973,Andhra Pradesh,Death due to COVID-19,2022-10-28,14733.0
1974,Andhra Pradesh,Death due to COVID-19,2022-10-29,14733.0
1975,Andhra Pradesh,Death due to COVID-19,2022-10-30,14733.0
1976,Andhra Pradesh,Death due to COVID-19,2022-10-31,14733.0
1977,Andhra Pradesh,Death due to COVID-19,2022-11-01,14733.0
1978,Andhra Pradesh,Death due to COVID-19,2022-11-02,14733.0
1979,Andhra Pradesh,Death due to COVID-19,2022-11-03,14733.0
1980,Andhra Pradesh,Death due to COVID-19,2022-11-04,14733.0
1981,Andhra Pradesh,Death due to COVID-19,2022-11-05,14733.0
1982,Andhra Pradesh,Death due to COVID-19,2022-11-06,14733.0
1983,Andhra Pradesh,Death due to COVID-19,2022-11-07,14733.0
1984,Andhra Pradesh,Death due to COVID-19,2022-11-08,14733.0
1985,Andhra Pradesh,Death due to COVID-19,2022-11-09,14733.0
1986,Andhra Pradesh,Death due to COVID-19,2022-11-10,14733.0
1987,Andhra Pradesh,Death due to COVID-19,2022-11-11,14733.0
1988,Andhra Pradesh,Death due to COVID-19,2022-11-12,14733.0
1989,Andhra Pradesh,Death due to COVID-19,2022-11-13,14733.0
1990,Andhra Pradesh,Death due to COVID-19,2022-11-14,14733.0
1991,Andhra Pradesh,Death due to COVID-19,2022-11-15,14733.0
1992,Andhra Pradesh,Death due to COVID-19,2022-11-16,14733.0
1993,Andhra Pradesh,Death due to COVID-19,2022-11-17,14733.0
1994,Andhra Pradesh,Death due to COVID-19,2022-11-18,14733.0
1995,Andhra Pradesh,Death due to COVID-19,2022-11-20,14733.0
1996,Andhra Pradesh,Death due to COVID-19,2022-11-21,14733.0
1997,Andhra Pradesh,Death due to COVID-19,2022-11-22,14733.0
1998,Andhra Pradesh,Death due to COVID-19,2022-11-23,14733.0
1999,Andhra Pradesh,Death due to COVID-19,2022-11-24,14733.0
2000,Andhra Pradesh,Death due to COVID-19,2022-11-25,14733.0
2001,Andhra Pradesh,Death due to COVID-19,2022-11-26,14733.0
2002,Andhra Pradesh,Death due to COVID-19,2022-11-27,14733.0
2003,Andhra Pradesh,Death due to COVID-19,2022-11-28,14733.0
2004,Andhra Pradesh,Death due to COVID-19,2022-11-29,14733.0
2005,Andhra Pradesh,Death due to COVID-19,2022-11-30,14733.0
2006,Andhra Pradesh,Death due to COVID-19,2022-12-01,14733.0
2007,Andhra Pradesh,Death due to COVID-19,2022-12-02,14733.0
2008,Andhra Pradesh,Death due to COVID-19,2022-12-03,14733.0
2009,Andhra Pradesh,Death due to COVID-19,2022-12-04,14733.0
2010,Andhra Pradesh,Death due to COVID-19,2022-12-05,14733.0
2011,Andhra Pradesh,Death due to COVID-19,2022-12-06,14733.0
2012,Andhra Pradesh,Death due to COVID-19,2022-12-07,14733.0
2013,Andhra Pradesh,Death due to COVID-19,2022-12-08,14733.0
2014,Andhra Pradesh,Death due to COVID-19,2022-12-09,14733.0
2015,Andhra Pradesh,Death due to COVID-19,2022-12-10,14733.0
2016,Andhra Pradesh,Death due to COVID-19,2022-12-11,14733.0
2017,Andhra Pradesh,Death due to COVID-19,2022-12-12,14733.0
2018,Andhra Pradesh,Death due to COVID-19,2022-12-13,14733.0
2019,Andhra Pradesh,Death due to COVID-19,2022-12-14,14733.0
2020,Andhra Pradesh,Death due to COVID-19,2022-12-15,14733.0
2021,Andhra Pradesh,Death due to COVID-19,2022-12-16,14733.0
2022,Andhra Pradesh,Death due to COVID-19,2022-12-17,14733.0
2023,Andhra Pradesh,Death due to COVID-19,2022-12-18,14733.0
2024,Andhra Pradesh,Death due to COVID-19,2022-12-19,14733.0
2025,Andhra Pradesh,Death due to COVID-19,2022-12-20,14733.0
2026,Andhra Pradesh,Death due to COVID-19,2022-12-21,14733.0
2027,Andhra Pradesh,Death due to COVID-19,2022-12-22,14733.0
2028,Andhra Pradesh,Death due to COVID-19,2022-12-23,14733.0
2029,Andhra Pradesh,Death due to COVID-19,2022-12-24,14733.0
2030,Andhra Pradesh,Death due to COVID-19,2022-12-25,14733.0
2031,Andhra Pradesh,Death due to COVID-19,2022-12-26,14733.0
2032,Andhra Pradesh,Death due to COVID-19,2022-12-27,14733.0
2033,Andhra Pradesh,Death due to COVID-19,2022-12-28,14733.0
2034,Andhra Pradesh,Death due to COVID-19,2022-12-29,14733.0
2035,Andhra Pradesh,Death due to COVID-19,2022-12-30,14733.0
2036,Andhra Pradesh,Death due to COVID-19,2023-01-02,14733.0
2037,Andhra Pradesh,Death due to COVID-19,2023-01-03,14733.0
2038,Andhra Pradesh,Death due to COVID-19,2023-01-04,14733.0
2039,Andhra Pradesh,Death due to COVID-19,2023-01-05,14733.0
2040,Andhra Pradesh,Death due to COVID-19,2023-01-06,14733.0
2041,Andhra Pradesh,Death due to COVID-19,2023-01-07,14733.0
2042,Bihar,Confirmed Cases of COVID-19 (Indian National),2020-03-23,2.0
2043,Bihar,Confirmed Cases of COVID-19 (Indian National),2020-03-24,3.0
2044,Bihar,Confirmed Cases of COVID-19 (Indian National),2020-03-25,4.0
2045,Bihar,Confirmed Cases of COVID-19 (Indian National),2020-03-26,6.0
2046,Bihar,Confirmed Cases of COVID-19 (Indian National),2020-03-27,6.0
2047,Bihar,Confirmed Cases of COVID-19 (Indian National),2020-03-28,9.0
2048,Bihar,Confirmed Cases of COVID-19 (Foreign National),2020-03-23,0.0
2049,Bihar,Confirmed Cases of COVID-19 (Foreign National),2020-03-24,0.0
2050,Bihar,Confirmed Cases of COVID-19 (Foreign National),2020-03-25,0.0
2051,Bihar,Confirmed Cases of COVID-19 (Foreign National),2020-03-26,0.0
2052,Bihar,Confirmed Cases of COVID-19 (Foreign National),2020-03-27,0.0
2053,Bihar,Confirmed Cases of COVID-19 (Foreign National),2020-03-28,0.0
2054,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-03-23,0.0
2055,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-03-24,0.0
2056,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-03-25,0.0
2057,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-03-26,0.0
2058,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-03-27,0.0
2059,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-03-28,0.0
2060,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-03-29,0.0
2061,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-03-30,0.0
2062,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-03-31,0.0
2063,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-01,0.0
2064,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-02,0.0
2065,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-03,0.0
2066,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-04,0.0
2067,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-05,0.0
2068,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-06,0.0
2069,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-07,0.0
2070,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-08,0.0
2071,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-09,0.0
2072,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-10,0.0
2073,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-11,0.0
2074,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-12,19.0
2075,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-13,26.0
2076,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-14,26.0
2077,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-15,29.0
2078,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-16,29.0
2079,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-17,37.0
2080,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-18,37.0
2081,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-19,37.0
2082,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-20,42.0
2083,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-21,42.0
2084,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-22,46.0
2085,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-23,46.0
2086,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-24,46.0
2087,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-25,46.0
2088,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-26,46.0
2089,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-27,56.0
2090,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-28,57.0
2091,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-29,64.0
2092,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-04-30,65.0
